1037
mrca(3,11,37,40,39,0,74,104,17,24,45,75,177,13,66,53,50,510,121,2829,256,62,303,160,134,436,141,569,72,91,180,3296,193,35,34,434,248,328,476,233,218,983,36,529,406,373,378,446,850,2237,3127,708,1274,1709,230,234,227,2730,231,353,101,48,2404,438,944,3718,487,1808,1021,971,902,742,325,302,310,20,205,88,86,61,376,564,1031,677,2797,3330,2468,2900,1548,4366,2587,1386,326,1553,258,720,107,79,163,2420,3416,848,2535,2238,3510,710,1593,1810,3098,1138,2015,2732,2010,1159,700,930,5887,2235,3167,657,673,110,157,151,133,212,348,3829,666,1265,1721,1020,585,3185,4593,1308,797,1217,1137,1462,4075,1786,2175,640,1322,795,723,2091,3107,164,219,105,95,114,139,150,236,2156,2088,4093,4466,560,1997,954,5626,4840,1171,1452,1798,764,1084,2072,732,1213,1842,2942,4138,1712,888,583,3212,4086,161,444,138,184,63,523,263,129,171,335,1057,1448,1264,922,1681,2511,3040,857,5480,1254,1780,1026,768,1674,3249,2544,1287,3917,2782,883,4222,247,288,2722,192,222,594,874,1719,754,4971,1469,3583,2164,3018,2610,1777,3034,2803,3299,2364,2056,3688,4054,745,1980,220,352,3915,475,667,1686,895,1729,2138,3147,1294,3973,1985,4398,1411,2019,928,3466,2299,2926,254,416,985,2500,344,689,409,342,582,2082,337,2938,1169,2084,3880,3739,3403,1269,1391,2619,3091,6109,2195,631,2276,287,617,279,580,390,587,361,694,784,809,1602,1967,1218,2846,1344,1257,3603,4572,763,862,2080,2584,120,592,973,1173,540,457,389,440,1387,5623,1124,2348,2642,2855,369,2375,2152,2291,3013,1324,2792,1550,3038,4762,3003,461,274,1826,3822,5199,1156,341,472,1207,306,521,516,3199,1185,1455,2327,2666,200,462,413,453,678,1791,2643,2069,2471,6152,842,1192,2109,5351,612,561,2667,894,682,2820,1210,2759,2843,1232,3690,654,307,1815,250,1659,4243,1087,1235,4877,2452,2389,3502,2402,498,947,4238,1633,1654,2793,1547,775,3388,646,647,1355,1377,1028,3568,1722,334,486,551,324,1339,660,384,3528,627,556,3811,4969,1908,5699,533,3363,887,2341,2595,1200,3797,736,879,953,1966,2857,2525,1987,2421,1916,1756,2350,978,1282,1705,2007,3176,2559,2810,317,467,595,593,5846,789,1272,3231,2287,1119,574,981,3710,4432,1511,1678,3484,3386,2488,3071,3402,2310,807,1840,3119,839,2401,1251,4069,3887,1805,1698,2245,3668,2545,3965,1316,1969,3613,2848,468,3052,4565,642,892,2197,2116,1090,1443,1191,1880,3746,4598,4751,2030,4353,387,404,955,3621,1278,625,757,3393,2910,5574,810,604,2422,2683,1083,1277,1011,2053,1006,3382,2515,3768,1353,2354,6429,2638,2263,4300,4161,4119,4363,1656,1627,2740,1389,1267,1488,2081,3522,2570,2744,3519,2777,3815,2314,4110,663,3135,3457,3156,2601,804,2319,3154,818,858,1866,2506,3515,1227,3608,3195,6188,1591,3491,5192,1666,2844,3531,4949,1108,2932,5126,1013,2360,442,3760,5769,3535,4872,2182,1992,716,1179,1409,1111,2317,1896,5466,6276,2726,4498,1161,1440,1865,2227,3359,1374,1140,1820,1240,2255,3239,4622,2445,1976,1947,3320,1936,653,3083,4279,5611,3905,5807,4421,5619,2394,730,915,1869,4114,2811,2872,2004,4499,2564,2113,2097,4873,3911,1555,3369,4575,1445,4019,2038,5202,2684,2632,5142,1837,2210,3414,1600,1320,3070,3406,5457,2119,1399,900,1174,1007,1088,1141,2763,3972,1888,3817,4960,3203,4352,2978,4146,1117,4206,1070,1696,1868,6012,1131,4230,4757,5357,1248,2575,3893,5786,1682,1359,4645,4945,2323,3616,1862,1380,1610,2036,3774,5004,3012,1279,5657,5745)	b(1999.9972602739726,2000.0027397260274)
mrca(387,1007,1088,1131,4230,1141,716,663,404,1179,2763,3972,2564,3135,317,955,3621)	b(2000.0326477416438,2000.0381271936985)
mrca(3760,5769)	b(2000.0450457358904,2000.0505251879451)
mrca(857,5480)	b(2000.0511950273974,2000.056674479452)
mrca(193,258,795,1712,888,3167,205,657,673,583,1411,2019,1777,768,1674,928,3466,2299,2926,3249,2544,2195,3603,4572,631,2276,3034,2803,3299,1287,3917,723,720,2091,3212,4086,2782,883,2364,2056,4222,3107,231,353)	b(2000.0271487945206,2000.0326282465753)
mrca(234,325,640,1269,3822,5199,1257,3147,3583,1294,1391,2619,2164,1780,1026,732,1213,1842,3973,1985,3018,2610,3091,6109,4398,326,227,302,310)	b(2000.0271748560274,2000.032654308082)
mrca(657,673,583,1411,2019,1777,768,1674,928,3466,2299,2926,3249,2544,2195,3603,4572,631,2276,3034,2803,3299,1287,3917,723)	b(2000.037613886055,2000.0430933381097)
mrca(818,858,810,1119,3388)	b(2000.0328685043837,2000.0383479564384)
mrca(1159,1462,4075)	b(2000.0450374724658,2000.0505169245205)
mrca(763,862)	b(2000.0416088933425,2000.0470883453972)
mrca(1455,1659,4243,1173)	b(2000.0452317508768,2000.0507112029316)
mrca(587,2245,3668,2545,3965,1908,5699,2069,2471,6152,344)	b(2000.0339933758905,2000.0394728279452)
mrca(2932,5126,6429)	b(2000.0495824549864,2000.0550619070411)
mrca(561,947,2197,2116,3797,736,1090,1443,1267,1488,1191,2081,3522,2570,3535,4872,879,953,4238,2375,2152,1880,3746,4598,4751,1966,2857,2811,2872,2182,1992,2004,4499,2744,3519,2525,1633,1654,1987,2421,2667,694)	b(2000.034578221096,2000.0400576731506)
mrca(560,1997)	b(2000.0427197397262,2000.048199191781)
mrca(887,2341)	b(2000.0430733578082,2000.048552809863)
mrca(754,4971,3040)	b(2000.04808629863,2000.0535657506848)
mrca(2364,2056)	b(2000.0504000227672,2000.055879474822)
mrca(306,1083,1227,1374,1140,1277,1820,2038,5202,3608,1011,1240,2684,3817,4960,2632,5142,1837,2210,3386,2488,3071,3402,2310,521,807,1840,1377,1028,2053,3195,6188,3119)	b(2000.031319448959,2000.0367989010138)
mrca(4645,4945)	b(2000.0554315084933,2000.060910960548)
mrca(1355,3710,4432,1511,1678,2422,2683,3484,1156)	b(2000.045087679644,2000.0505671316987)
mrca(1277,1820,2038,5202,3608)	b(2000.0459845530686,2000.0514640051233)
mrca(1013,2360)	b(2000.043951960548,2000.0494314126026)
mrca(3822,5199,1257)	b(2000.05261299,2000.0580924420547)
mrca(2195,3603,4572,631,2276,3034,2803,3299)	b(2000.0465107189316,2000.0519901709863)
mrca(2197,2116)	b(2000.0495523169864,2000.055031769041)
mrca(2910,5574)	b(2000.0502421690412,2000.055721621096)
mrca(1786,2175)	b(2000.048392499863,2000.0538719519177)
mrca(3091,6109)	b(2000.05238819,2000.0578676420548)
mrca(2445,1976,4949,1108,1320,3203,4352,2978,4146,3070,2401)	b(2000.0420840659453,2000.047563518)
mrca(256,348,2156,2088,4093,4466,3829,2420,3416,2404,529,434,569,248,438,848,2535,2238,3510,406,376,1169,2846,1344,895,874,1057,1448,1729,2084,3880,1719,666,1265,1721,710,1020,1264,922,1681,2511,1593,1810,373,585,3185,560,1997,954,754,4971,3040,564,1031,3098,5626,4840,4593,944,3718,328,487,677,1308,797,1171,1452,1798,857,5480,378,1808,2797,3330,446,476,53,62,72,233,850,764,1469,2138,3739,3403,1254,1217,1138,1137,1084,2072,2015,1021,39)	b(2000.0088475342466,2000.0143269863013)
mrca(1161,1440,1866)	b(2000.0427199783562,2000.048199430411)
mrca(1916,1756,2350,978)	b(2000.0467052183562,2000.052184670411)
mrca(220,279,2327,2666,540,200,462,457,580)	b(2000.028753159096,2000.0342326111506)
mrca(1287,3917)	b(2000.0460424997534,2000.0515219518081)
mrca(1248,2036,3774,2323,1117,2119,2394)	b(2000.044759489863,2000.0502389419178)
mrca(2595,1200)	b(2000.0488725879452,2000.05435204)
mrca(1028,2053,3195,6188,3119)	b(2000.0441012051233,2000.049580657178)
mrca(91,180)	b(2000.02583073,2000.0313101820548)
mrca(35,36,107,110,157,88,79,763,862,1355,3710,4432,1511,1678,2422,2683,3484,1156,2080,254,341,472,1815,250,1207,306,1083,1227,1374,1140,1277,1820,2038,5202,3608,1011,1240,2684,3817,4960,2632,5142,1837,2210,3386,2488,3071,3402,2310,521,807,1840,1377,1028,2053,3195,6188,3119,287,2584,120,3688,4054,161,416,516,839,1006,1591,2255,3414,1600,3568,1722,3382,2515,3491,5192,3768,592,973,3199,1185,617,1455,1659,4243,1173,985,745,1980,444,138,220,279,2327,2666,540,200,462,457,580,334,486,551,1666,3239,4622,1353,2354,2844,3531,324,1339,2445,1976,4949,1108,1320,3203,4352,2978,4146,3070,2401,660,413,453,389,678,1251,4069,3887,1805,1087,390,440,384,3528,627,556,1235,1698,2932,5126,6429,2638,2263,4300,4161,3811,4969,4877,1791,1387,2452,2389,2643,5623,2500,184,63,163,587,2245,3668,2545,3965,1908,5699,2069,2471,6152,344,689,1124,842,1192,2109,5351,2348,247,523,288,409,612,533,1316,1969,4119,4363,3613,3363,1947,3320,1936,653,1656,3083,3406,5457,4279,5611,3905,5807,4421,5619,1627,2740,2848,887,2341,2595,1200,3502,2642,2855,468,1013,2360,1248,2036,3774,2323,1117,2119,2394,442,3052,4565,2402,498,730,1399,2575,3893,4206,5786,3616,5004,3012,1682,1862,1380,900,1359,1279,5657,5745,1610,1070,1174,915,1696,1868,4645,4945,6012,1869,4114,642,3760,5769,1389,892,369,361,342,263,164,219)	b(2000.0080825526027,2000.0135620046574)
mrca(1108,1320,3203,4352,2978,4146,3070)	b(2000.0447008769042,2000.050180328959)
mrca(1409,2113,2097,1111,1888,4757,5357,4873)	b(2000.0428539854795,2000.0483334375342)
mrca(1987,2421)	b(2000.049112169041,2000.0545916210958)
mrca(233,850,764,1469,2138,3739,3403,1254,1217,1138,1137,1084,2072,2015,1021)	b(2000.030154539726,2000.0356339917807)
mrca(45,50,303,971,2468,2900,902,1548,4366,2237,3127,742,2732,2010,2587,708,1274,1709)	b(2000.0103956,2000.0158750520548)
mrca(2732,2010)	b(2000.0473280410959,2000.0528074931506)
mrca(1947,3320,1936,653,1656,3083,3406,5457,4279,5611,3905,5807,4421,5619,1627,2740,2848,887,2341,2595,1200,3502)	b(2000.0383749441096,2000.0438543961643)
mrca(2932,5126)	b(2000.0519820659451,2000.0574615179999)
mrca(1278,3457,3156)	b(2000.0459848758906,2000.0514643279453)
mrca(2545,3965)	b(2000.050943910137,2000.0564233621917)
mrca(3911,1555)	b(2000.054148659452,2000.0596281115068)
mrca(1137,1084,2072)	b(2000.0449703194522,2000.050449771507)
mrca(839,1006,1591,2255,3414,1600)	b(2000.0425861263013,2000.048065578356)
mrca(1227,1374,1140)	b(2000.0456200708768,2000.0510995229315)
mrca(1550,3038,4762,3003)	b(2000.0499640841097,2000.0554435361644)
mrca(1265,1721)	b(2000.0458797361644,2000.051359188219)
mrca(1591,2255,3414,1600)	b(2000.047622852329,2000.0531023043836)
mrca(3083,3406,5457,4279,5611)	b(2000.0512982931507,2000.0567777452054)
